,名前,天気,ラウンド,頭数,馬番,斥量,フィールド,距離,馬場,馬場指数,着差,タイム指数,上り,馬体重,賞金,着順,タイム
31073,1,1,1,16,3,53.0,1.0,1150,1,6.0,0,62.0,38.6,86.0,510.0,1,71.10000000000001
31074,1,1,2,16,3,56.0,1.0,1600,1,-4.0,0.7,83.0,37.4,86.0,51.0,5,98.9
31075,1,1,1,16,5,54.0,1.0,1150,1,6.0,2.4,27.0,39.7,20.0,0.0,15,73.5
31076,1,1,6,16,14,56.0,1.0,2000,1,0.0,3.1,67.0,37.7,16.0,0.0,15,124.30000000000001
31077,1,1,1,16,12,54.0,1.0,1200,1,2.0,3.1,0.0,37.7,60.0,0.0,15,124.30000000000001
31078,1,1,2,16,6,56.0,1.0,1800,1,2.0,0.1,72.0,39.7,90.0,130.0,3,115.60000000000001
31079,1,1,1,16,6,52.0,1.0,1150,1,6.0,1.2,44.0,38.5,2.0,0.0,8,72.30000000000001
31080,1,1,1,16,7,54.0,1.0,1400,1,-4.0,1.3,68.0,37.5,22.0,0.0,6,86.9
31081,1,1,1,16,2,51.0,1.0,1150,1,6.0,1.4,41.0,37.7,80.0,0.0,11,72.5
31082,1,1,3,18,1,54.0,1.0,2000,1,-15.0,7,23.0,39.7,34.0,0.0,18,128.1
31083,1,1,1,16,4,52.0,1.0,1150,1,6.0,1.5,40.0,38.2,36.0,0.0,12,72.60000000000001
31084,1,1,2,16,14,56.0,1.0,1600,1,-4.0,1.4,76.0,37.9,64.0,0.0,10,99.60000000000001
31085,1,1,4,16,16,54.0,1.0,1600,1,-16.0,3.4,62.0,38.2,50.0,0.0,14,96.60000000000001
31086,1,1,3,8,5,56.0,1.0,2400,1,-16.0,0.8,74.0,35.6,94.0,0.0,6,149.3
31087,1,1,3,18,16,54.0,1.0,2000,1,-15.0,1,73.0,36.1,46.0,0.0,7,122.10000000000001
31088,1,1,3,15,5,53.0,1.0,1700,1,6.0,4.3,34.0,43.7,80.0,0.0,14,113.2
31089,1,1,3,18,2,54.0,1.0,2000,1,-15.0,0.1,83.0,35.3,50.0,200.0,2,121.2
31090,1,1,3,18,5,54.0,1.0,2000,1,-15.0,-0.1,83.0,35.1,10.0,510.0,1,121.10000000000001
31091,1,1,1,16,15,54.0,1.0,1200,1,2.0,-0.1,0.0,35.1,26.0,0.0,1,121.10000000000001
31092,1,1,5,14,7,56.0,1.0,1800,1,-15.0,0.4,81.0,35.0,88.0,200.0,2,108.60000000000001
31093,1,1,5,18,6,56.0,1.0,1400,1,-16.0,1.3,73.0,35.0,36.0,0.0,10,82.9
31094,1,1,3,15,10,55.0,1.0,1700,1,6.0,2.8,48.0,41.6,74.0,0.0,10,111.7
31095,1,1,5,14,3,56.0,1.0,1800,1,-15.0,0.9,78.0,34.5,58.0,0.0,7,109.10000000000001
31096,1,1,5,14,5,54.0,1.0,1800,1,-15.0,2.6,58.0,36.6,4.0,0.0,14,110.80000000000001
31097,1,1,5,14,12,54.0,1.0,1800,1,-15.0,1.8,65.0,36.3,56.0,0.0,12,110.0
31098,1,1,4,16,1,54.0,1.0,1600,1,-16.0,1.6,81.0,35.0,64.0,0.0,8,94.80000000000001
31099,1,1,5,16,16,54.0,1.0,1200,1,0.0,0,70.0,36.0,28.0,510.0,1,71.10000000000001
31100,1,1,4,16,5,54.0,1.0,1600,1,-16.0,1.8,79.0,35.7,42.0,0.0,11,95.0
31101,1,1,1,16,3,54.0,1.0,1400,1,-4.0,1.7,63.0,38.2,46.0,0.0,8,87.30000000000001
31102,1,1,1,16,15,54.0,1.0,1400,1,-4.0,3.2,45.0,40.9,92.0,0.0,15,88.80000000000001
31103,1,1,2,16,16,56.0,1.0,1600,1,-4.0,0.4,86.0,38.4,48.0,103.5,3,98.60000000000001
31104,1,1,2,16,2,56.0,1.0,1600,1,-4.0,2.8,61.0,39.3,64.0,0.0,14,101.0
31105,1,1,2,16,5,56.0,1.0,1600,1,-4.0,3.9,50.0,39.0,42.0,0.0,15,102.10000000000001
31106,1,1,2,16,11,53.0,1.0,1600,1,-4.0,4,49.0,40.2,18.0,0.0,16,102.2
31107,1,1,4,16,11,56.0,1.0,1600,1,-16.0,-0.7,98.0,34.3,82.0,510.0,1,93.2
31108,1,1,4,16,13,56.0,1.0,1600,1,-16.0,0.9,88.0,34.8,68.0,130.0,3,94.10000000000001
31109,1,1,4,16,3,54.0,1.0,1600,1,-16.0,5.9,35.0,38.7,8.0,0.0,16,99.10000000000001
31110,1,1,5,18,14,54.0,1.0,1400,1,-16.0,1.1,79.0,33.6,24.0,0.0,8,82.7
31111,1,1,2,16,2,56.0,1.0,1800,1,2.0,2.4,51.0,40.7,30.0,0.0,12,117.9
31112,1,1,4,18,4,56.0,1.0,1200,1,-15.0,1.6,73.0,33.8,70.0,0.0,7,69.80000000000001
31113,1,1,5,16,7,53.0,1.0,1200,1,0.0,0.1,68.0,35.6,76.0,51.0,5,71.2
31114,1,1,5,16,12,54.0,1.0,1200,1,0.0,0.4,64.0,35.9,26.0,0.0,8,71.5
31115,1,1,5,16,9,54.0,1.0,1200,1,0.0,0.4,64.0,35.4,36.0,0.0,9,71.5
31116,1,1,6,16,12,56.0,1.0,2000,1,0.0,-0.4,93.0,36.0,52.0,510.0,1,121.2
31117,1,1,6,16,8,56.0,1.0,2000,1,0.0,0.4,89.0,36.1,76.0,130.0,3,121.60000000000001
31118,1,1,4,18,9,54.0,1.0,1200,1,-15.0,2.9,55.0,34.6,46.0,0.0,17,71.10000000000001
31119,1,1,4,18,10,54.0,1.0,1200,1,-15.0,2.9,57.0,34.1,90.0,0.0,18,71.10000000000001
31120,1,1,3,18,8,54.0,1.0,2000,1,-15.0,3.9,49.0,37.9,66.0,0.0,17,125.00000000000001
31124,1,1,6,16,9,56.0,1.0,1600,1,-4.0,2.3,78.0,36.6,84.0,0.0,14,99.4
31125,1,1,6,16,16,56.0,1.0,1600,1,-4.0,1.1,90.0,37.0,12.0,110.0,4,98.2
31126,1,1,6,16,15,54.0,1.0,1600,1,-4.0,1.9,82.0,37.5,14.0,0.0,11,99.0
31127,1,1,6,16,10,56.0,1.0,1800,1,2.0,1.1,91.0,38.4,68.0,0.0,8,113.4
31128,1,1,6,16,7,54.0,1.0,1600,1,-4.0,1.4,87.0,36.7,28.0,0.0,8,98.5
31129,1,1,6,16,7,53.0,1.0,1800,1,2.0,0.1,102.0,36.8,92.0,180.0,3,112.4
31130,1,1,6,16,12,56.0,1.0,1800,1,2.0,0.9,93.0,37.9,90.0,73.0,5,113.2
31131,1,1,6,16,3,56.0,1.0,1600,1,-4.0,1.4,87.0,36.7,66.0,0.0,7,98.5
31132,1,1,6,16,4,56.0,1.0,1800,1,2.0,-0.1,101.0,37.4,8.0,730.0,1,112.30000000000001
31133,1,1,6,16,9,54.0,1.0,1800,1,2.0,0.1,100.0,37.2,60.0,290.0,2,112.4
31134,1,1,6,16,1,56.0,1.0,1600,1,-4.0,1.7,84.0,36.4,82.0,0.0,9,98.80000000000001
31135,1,1,6,16,5,56.0,1.0,1600,1,-4.0,4.5,55.0,39.3,6.0,0.0,16,101.60000000000001
31136,1,1,6,16,2,56.0,1.0,1800,1,2.0,1.3,90.0,38.6,92.0,0.0,9,113.60000000000001
31137,1,1,6,16,13,54.0,1.0,1800,1,2.0,2.8,76.0,38.5,34.0,0.0,13,115.10000000000001
31138,1,1,6,16,6,56.0,1.0,1600,1,-4.0,2.5,76.0,37.9,72.0,0.0,15,99.60000000000001
31139,1,1,6,16,10,56.0,1.0,1600,1,-4.0,1.2,89.0,37.1,42.0,73.0,5,98.30000000000001
31140,1,1,6,16,2,56.0,1.0,1600,1,-4.0,1.8,85.0,36.7,6.0,0.0,10,98.9
31141,1,1,6,16,8,56.0,1.0,1600,1,-4.0,2.2,79.0,37.8,10.0,0.0,13,99.30000000000001
31142,1,1,6,16,5,54.0,1.0,1800,1,2.0,3.5,70.0,40.9,58.0,0.0,15,115.80000000000001
31143,1,1,6,16,11,56.0,1.0,1600,1,-4.0,0.3,98.0,36.3,82.0,290.0,2,97.4
31144,1,1,6,16,6,56.0,1.0,1800,1,2.0,1,92.0,37.5,44.0,0.0,6,113.30000000000001
31145,1,1,6,16,11,56.0,1.0,1800,1,2.0,0.6,96.0,38.5,36.0,110.0,4,112.9
31146,1,1,6,16,12,56.0,1.0,1600,1,-4.0,-0.3,101.0,36.3,74.0,730.0,1,97.10000000000001
31147,1,1,6,16,16,56.0,1.0,1800,1,2.0,2.8,76.0,38.9,30.0,0.0,12,115.10000000000001
31148,1,1,6,16,4,56.0,1.0,1600,1,-4.0,2.1,80.0,36.5,70.0,0.0,12,99.2
31149,1,1,6,16,8,56.0,1.0,1800,1,2.0,1.5,88.0,39.0,86.0,0.0,10,113.80000000000001
31150,1,1,6,16,15,56.0,1.0,1800,1,2.0,2.2,82.0,38.2,48.0,0.0,11,114.50000000000001
31151,1,1,10,11,2,57.0,1.0,1600,1,-15.0,0.2,95.0,33.7,84.0,607.6,2,94.4
31152,1,1,10,11,7,57.0,1.0,1600,1,-15.0,0.5,92.0,33.2,4.0,0.0,7,94.7
31153,1,1,10,11,6,55.0,1.0,1600,1,-15.0,0.2,96.0,32.8,72.0,383.8,3,94.4
31154,1,1,10,11,11,57.0,1.0,1600,1,-15.0,0.3,93.0,33.8,64.0,0.0,6,94.5
31155,1,1,10,11,4,55.0,1.0,1600,1,-15.0,0.8,88.0,34.0,64.0,0.0,10,95.0
31156,1,1,10,11,3,57.0,1.0,1600,1,-15.0,-0.2,98.0,32.9,74.0,1526.6,1,94.2
31157,1,1,10,11,9,55.0,1.0,1600,1,-15.0,0.7,88.0,34.2,82.0,0.0,9,94.9
31158,1,1,10,11,10,55.0,1.0,1600,1,-15.0,0.2,96.0,33.3,50.0,230.0,4,94.4
31159,1,1,10,11,5,57.0,1.0,1600,1,-15.0,0.7,90.0,34.0,78.0,0.0,8,94.9
31160,1,1,10,11,8,57.0,1.0,1600,1,-15.0,0.2,96.0,33.0,70.0,150.0,5,94.4
31161,1,1,11,16,10,54.0,1.0,1800,1,-1.0,1.1,96.0,36.2,60.0,0.0,10,107.9
31162,1,1,11,16,11,55.0,1.0,1800,1,-1.0,1.4,93.0,35.6,60.0,0.0,13,108.2
31163,1,1,11,16,14,54.0,1.0,1800,1,-1.0,-0.1,108.0,34.5,92.0,3857.4,1,106.80000000000001
31164,1,1,11,16,3,54.0,1.0,1800,1,-1.0,0.4,103.0,35.1,60.0,380.0,5,107.2
31165,1,1,11,16,4,54.0,1.0,1800,1,-1.0,1.2,95.0,36.3,64.0,0.0,11,108.0
31166,1,1,11,16,12,54.0,1.0,1800,1,-1.0,2.9,79.0,38.3,44.0,0.0,16,109.7
31167,1,1,11,16,16,54.0,1.0,1800,1,-1.0,0.3,104.0,35.7,22.0,958.2,3,107.10000000000001
31168,1,1,11,16,15,54.0,1.0,1800,1,-1.0,1.4,93.0,36.5,64.0,0.0,14,108.2
31169,1,1,11,16,13,54.0,1.0,1800,1,-1.0,1,97.0,35.9,70.0,0.0,8,107.80000000000001
31170,1,1,11,16,6,54.0,1.0,1800,1,-1.0,0.3,106.0,34.8,78.0,570.0,4,107.10000000000001
31171,1,1,11,16,5,54.0,1.0,1800,1,-1.0,0.1,106.0,35.0,24.0,1516.4,2,106.9
31172,1,1,11,16,1,54.0,1.0,1800,1,-1.0,1.2,95.0,35.9,74.0,0.0,12,108.0
31173,1,1,11,16,9,54.0,1.0,1800,1,-1.0,0.6,101.0,35.2,60.0,0.0,6,107.4
31174,1,1,11,16,2,54.0,1.0,1800,1,-1.0,0.8,101.0,35.0,52.0,0.0,7,107.60000000000001
31175,1,1,11,16,8,54.0,1.0,1800,1,-1.0,1.8,90.0,36.0,22.0,0.0,15,108.60000000000001
31176,1,1,10,17,1,55.0,1.0,1400,1,-16.0,0,106.0,33.9,70.0,610.4,2,80.2
31177,1,1,10,17,5,55.0,1.0,1400,1,-16.0,0,105.0,34.5,74.0,1536.4,1,80.2
31178,1,1,10,17,16,55.0,1.0,1400,1,-16.0,0.7,100.0,33.6,60.0,0.0,6,80.9
31179,1,1,10,17,2,55.0,1.0,1400,1,-16.0,0.4,100.0,34.6,44.0,385.2,3,80.60000000000001
31180,1,1,10,17,6,55.0,1.0,1400,1,-16.0,1.1,91.0,34.7,42.0,0.0,11,81.30000000000001
31181,1,1,10,17,17,55.0,1.0,1400,1,-16.0,0.9,97.0,33.8,8.0,0.0,8,81.10000000000001
31182,1,1,10,17,14,55.0,1.0,1400,1,-16.0,1,94.0,34.6,26.0,0.0,10,81.2
31183,1,1,10,17,12,55.0,1.0,1400,1,-16.0,1.1,94.0,34.2,42.0,0.0,12,81.30000000000001
31184,1,1,10,17,7,55.0,1.0,1400,1,-16.0,1.6,85.0,36.0,44.0,0.0,15,81.80000000000001
31185,1,1,10,17,11,55.0,1.0,1400,1,-16.0,2.6,73.0,34.9,56.0,0.0,17,82.80000000000001
31186,1,1,10,17,4,55.0,1.0,1400,1,-16.0,1.4,90.0,34.3,54.0,0.0,14,81.60000000000001
31187,1,1,10,17,10,55.0,1.0,1400,1,-16.0,0.6,99.0,34.4,70.0,230.0,4,80.80000000000001
31188,1,1,10,17,9,55.0,1.0,1400,1,-16.0,1.4,89.0,34.6,96.0,0.0,13,81.60000000000001
31189,1,1,10,17,8,55.0,1.0,1400,1,-16.0,0.7,96.0,34.7,48.0,150.0,5,80.9
31190,1,1,10,17,13,55.0,1.0,1400,1,-16.0,0.9,94.0,35.1,4.0,0.0,7,81.10000000000001
31191,1,1,11,17,11,57.0,1.0,1400,1,-15.0,0.2,98.0,33.4,94.0,182.0,5,81.0
31192,1,1,11,17,4,55.0,1.0,1400,1,-15.0,0.4,96.0,33.2,50.0,0.0,7,81.2
31193,1,1,11,17,16,55.0,1.0,1400,1,-15.0,0.9,86.0,34.7,52.0,0.0,11,81.7
31194,1,1,11,17,8,57.0,1.0,1400,1,-15.0,0.5,92.0,34.4,56.0,0.0,9,81.30000000000001
31195,1,1,11,17,10,55.0,1.0,1400,1,-15.0,1.1,85.0,34.7,18.0,0.0,15,81.9
31196,1,1,11,17,6,57.0,1.0,1400,1,-15.0,0.5,94.0,34.0,2.0,0.0,10,81.30000000000001
31197,1,1,11,17,3,57.0,1.0,1400,1,-15.0,0.2,97.0,34.0,8.0,465.8,3,81.0
31198,1,1,11,17,5,57.0,1.0,1400,1,-15.0,0.1,98.0,33.8,42.0,741.6,2,80.9
31199,1,1,11,17,9,57.0,1.0,1400,1,-15.0,1,87.0,34.2,68.0,0.0,14,81.80000000000001
31200,1,1,11,17,2,55.0,1.0,1400,1,-15.0,1,0.0,34.2,68.0,0.0,14,81.80000000000001
31201,1,1,11,17,7,57.0,1.0,1400,1,-15.0,0.9,86.0,34.8,72.0,0.0,13,81.7
31202,1,1,11,17,12,55.0,1.0,1400,1,-15.0,0.9,87.0,34.6,40.0,0.0,12,81.7
31203,1,1,11,17,1,55.0,1.0,1400,1,-15.0,0.2,96.0,34.2,54.0,270.0,4,81.0
31204,1,1,10,15,14,55.0,1.0,1700,1,3.0,1.6,67.0,39.7,98.0,0.0,12,109.4
31205,1,1,10,15,13,55.0,1.0,1700,1,3.0,3.3,51.0,42.1,38.0,0.0,15,111.10000000000001
31206,1,1,10,15,2,55.0,1.0,1700,1,3.0,1.7,66.0,40.3,34.0,0.0,13,109.5
31207,1,1,10,15,7,55.0,1.0,1700,1,3.0,0.2,80.0,38.9,88.0,609.6,2,108.0
31208,1,1,10,15,8,55.0,1.0,1700,1,3.0,1.1,72.0,39.6,48.0,0.0,9,108.9
31209,1,1,10,15,6,55.0,1.0,1700,1,3.0,0.9,74.0,39.3,66.0,0.0,7,108.7
31210,1,1,10,15,10,55.0,1.0,1700,1,3.0,-0.2,82.0,38.9,94.0,1533.6,1,107.80000000000001
31211,1,1,10,15,5,55.0,1.0,1700,1,3.0,1,73.0,38.6,50.0,0.0,8,108.80000000000001
31212,1,1,10,15,12,55.0,1.0,1700,1,3.0,0.4,78.0,38.7,64.0,230.0,4,108.2
31213,1,1,10,15,9,55.0,1.0,1700,1,3.0,0.8,75.0,39.4,8.0,0.0,6,108.60000000000001
31214,1,1,10,15,15,55.0,1.0,1700,1,3.0,2.2,61.0,40.7,54.0,0.0,14,110.0
31215,1,1,9,8,5,56.0,1.0,2300,1,-16.0,1.1,78.0,34.9,70.0,0.0,6,142.4
31216,1,1,9,8,3,56.0,1.0,2300,1,-16.0,-0.1,87.0,34.0,40.0,1029.6,1,141.3
31217,1,1,9,8,2,54.0,1.0,2300,1,-16.0,1.4,76.0,35.0,62.0,0.0,7,142.70000000000002
31218,1,1,9,8,7,56.0,1.0,2300,1,-16.0,0.3,85.0,33.8,88.0,252.8,3,141.60000000000002
31219,1,1,9,8,6,56.0,1.0,2300,1,-16.0,0.1,86.0,33.4,60.0,405.6,2,141.4
31220,1,1,9,8,1,56.0,1.0,2300,1,-16.0,2.3,67.0,35.4,36.0,0.0,8,143.60000000000002
31221,1,1,9,8,4,54.0,1.0,2300,1,-16.0,0.5,83.0,33.8,48.0,150.0,4,141.8
31222,1,1,9,8,8,56.0,1.0,2300,1,-16.0,0.7,82.0,33.8,86.0,101.0,5,142.0
31245,1,1,11,16,1,56.0,1.0,1600,1,-5.0,2.3,91.0,36.6,92.0,0.0,16,98.2
31246,1,1,11,16,6,56.0,1.0,1600,1,-5.0,0.5,107.0,36.6,88.0,0.0,6,96.4
31247,1,1,11,16,3,56.0,1.0,1600,1,-5.0,-0.2,112.0,35.9,90.0,2337.8,1,95.9
31248,1,1,11,16,16,56.0,1.0,1600,1,-5.0,0.4,109.0,35.6,52.0,350.0,4,96.30000000000001
31249,1,1,11,16,4,56.0,1.0,1600,1,-5.0,0.6,106.0,36.2,66.0,0.0,7,96.5
31250,1,1,11,16,7,58.0,1.0,1600,1,-5.0,0.9,103.0,37.3,30.0,0.0,9,96.80000000000001
31251,1,1,11,16,13,56.0,1.0,1600,1,-5.0,1.8,94.0,38.0,36.0,0.0,15,97.7
31252,1,1,11,16,2,56.0,1.0,1600,1,-5.0,1.6,96.0,36.9,96.0,0.0,14,97.5
31253,1,1,11,16,15,55.0,1.0,1600,1,-5.0,0.2,110.0,35.7,62.0,585.4,3,96.10000000000001
31254,1,1,11,16,8,56.0,1.0,1600,1,-5.0,1,102.0,36.9,6.0,0.0,10,96.9
31255,1,1,11,16,12,56.0,1.0,1600,1,-5.0,0.2,110.0,35.9,8.0,930.8,2,96.10000000000001
31256,1,1,11,16,10,56.0,1.0,1600,1,-5.0,1.3,100.0,36.0,88.0,0.0,13,97.2
31257,1,1,11,16,14,56.0,1.0,1600,1,-5.0,0.5,107.0,36.6,80.0,230.0,5,96.4
31258,1,1,11,16,9,54.0,1.0,1600,1,-5.0,1.1,101.0,36.1,78.0,0.0,12,97.0
31259,1,1,11,16,11,56.0,1.0,1600,1,-5.0,1,102.0,36.2,76.0,0.0,11,96.9
31260,1,1,12,13,12,57.0,1.0,2000,1,-1.0,0.9,95.0,35.8,68.0,0.0,9,120.80000000000001
31261,1,1,12,13,11,57.0,1.0,2000,1,-1.0,0.8,96.0,35.7,32.0,0.0,6,120.7
31262,1,1,12,13,4,57.0,1.0,2000,1,-1.0,1.1,93.0,35.9,60.0,0.0,10,121.00000000000001
31263,1,1,12,13,8,55.0,1.0,2000,1,-1.0,0.9,95.0,35.6,82.0,0.0,8,120.80000000000001
31264,1,1,12,13,2,55.0,1.0,2000,1,-1.0,1.5,90.0,36.6,98.0,0.0,11,121.4
31265,1,1,12,13,3,57.0,1.0,2000,1,-1.0,-0.3,105.0,34.5,64.0,1850.8,1,119.9
31266,1,1,12,13,7,57.0,1.0,2000,1,-1.0,0.3,101.0,35.0,36.0,738.8,2,120.2
31267,1,1,12,13,10,57.0,1.0,2000,1,-1.0,0.5,100.0,34.8,10.0,464.4,3,120.4
31268,1,1,12,13,6,55.0,1.0,2000,1,-1.0,0.8,98.0,35.2,92.0,182.0,5,120.7
31269,1,1,12,13,1,57.0,1.0,2000,1,-1.0,1.5,90.0,36.1,34.0,0.0,12,121.4
31270,1,1,12,13,13,57.0,1.0,2000,1,-1.0,2,86.0,36.9,10.0,0.0,13,121.9
31272,1,1,9,10,7,56.0,1.0,1800,1,-15.0,0.5,86.0,34.8,88.0,150.0,4,107.9
31273,1,1,9,10,4,56.0,1.0,1800,1,-15.0,1.3,78.0,35.1,76.0,0.0,8,108.7
31274,1,1,9,10,10,56.0,1.0,1800,1,-15.0,0.5,86.0,35.4,46.0,101.0,5,107.9
31275,1,1,9,10,5,56.0,1.0,1800,1,-15.0,0.2,91.0,34.3,68.0,406.4,2,107.60000000000001
31276,1,1,9,10,2,56.0,1.0,1800,1,-15.0,0.4,87.0,34.9,50.0,253.2,3,107.80000000000001
31277,1,1,9,10,3,56.0,1.0,1800,1,-15.0,1.2,78.0,35.5,62.0,0.0,6,108.60000000000001
31278,1,1,9,10,9,56.0,1.0,1800,1,-15.0,2,70.0,36.4,86.0,0.0,10,109.4
31279,1,1,9,10,6,56.0,1.0,1800,1,-15.0,1.3,77.0,35.5,78.0,0.0,9,108.7
31280,1,1,9,10,8,56.0,1.0,1800,1,-15.0,-0.2,92.0,34.6,14.0,1032.4,1,107.4
31282,1,1,12,16,8,57.0,1.0,1800,1,2.0,0.9,93.0,36.4,98.0,0.0,6,114.10000000000001
31283,1,1,12,16,9,57.0,1.0,1800,1,2.0,0,102.0,36.2,28.0,1100.0,1,113.2
31284,1,1,12,16,14,57.0,1.0,1400,1,-5.0,0.5,101.0,35.3,26.0,170.0,4,84.2
31285,1,1,12,16,7,57.0,1.0,1400,1,-5.0,0.8,99.0,35.8,84.0,110.0,5,84.5
31286,1,1,12,16,6,57.0,1.0,1800,1,2.0,0.9,93.0,37.2,8.0,0.0,7,114.10000000000001
31287,1,1,12,16,11,57.0,1.0,1800,1,2.0,2.5,76.0,37.8,40.0,0.0,15,115.7
31288,1,1,12,16,10,57.0,1.0,1400,1,-5.0,2.6,74.0,37.6,54.0,0.0,15,86.30000000000001
31289,1,1,12,16,3,55.0,1.0,1800,1,2.0,1,92.0,36.7,56.0,0.0,9,114.2
31290,1,1,12,16,16,57.0,1.0,1800,1,2.0,0.9,90.0,36.5,48.0,0.0,8,114.10000000000001
31291,1,1,12,16,2,57.0,1.0,1800,1,2.0,0,102.0,36.5,96.0,440.0,2,113.2
31292,1,1,12,16,4,57.0,1.0,1800,1,2.0,1.9,82.0,37.9,4.0,0.0,13,115.10000000000001
31293,1,1,12,16,1,56.0,1.0,1800,1,2.0,1.1,90.0,37.3,66.0,0.0,11,114.30000000000001
31294,1,1,12,16,4,57.0,1.0,1400,1,-5.0,1.6,87.0,36.1,48.0,0.0,10,85.30000000000001
31295,1,1,12,16,15,57.0,1.0,1400,1,-5.0,0.8,95.0,36.3,16.0,0.0,6,84.5
31296,1,1,12,16,13,57.0,1.0,1800,1,2.0,1,91.0,37.2,58.0,0.0,10,114.2
31297,1,1,12,16,3,57.0,1.0,1400,1,-5.0,1.7,84.0,37.0,6.0,0.0,11,85.4
31298,1,1,12,16,5,57.0,1.0,1800,1,2.0,1.3,89.0,37.4,70.0,0.0,12,114.50000000000001
31299,1,1,12,16,10,57.0,1.0,1800,1,2.0,2.3,78.0,38.0,82.0,0.0,14,115.50000000000001
31300,1,1,12,16,12,55.0,1.0,1400,1,-5.0,-0.4,104.0,35.7,78.0,1100.0,1,83.7
31301,1,1,12,16,1,57.0,1.0,1400,1,-5.0,2.2,78.0,38.2,78.0,0.0,14,85.9
31302,1,1,12,16,8,52.0,1.0,1400,1,-5.0,1.5,87.0,37.0,90.0,0.0,9,85.2
31303,1,1,12,16,11,57.0,1.0,1400,1,-5.0,1.3,89.0,36.6,66.0,0.0,7,85.0
31304,1,1,12,16,15,57.0,1.0,1800,1,2.0,0.9,93.0,36.7,78.0,110.0,5,114.10000000000001
31305,1,1,12,16,13,55.0,1.0,1400,1,-5.0,1.4,88.0,37.0,74.0,0.0,8,85.10000000000001
31306,1,1,12,16,12,55.0,1.0,1800,1,2.0,2.7,74.0,38.0,64.0,0.0,16,115.9
31307,1,1,12,16,9,55.0,1.0,1400,1,-5.0,0.4,100.0,36.2,92.0,440.0,2,84.10000000000001
31308,1,1,12,16,5,57.0,1.0,1400,1,-5.0,0.5,99.0,35.8,90.0,280.0,3,84.2
31309,1,1,12,16,16,57.0,1.0,1400,1,-5.0,3,69.0,37.0,78.0,0.0,16,86.7
31310,1,1,8,11,9,55.0,1.0,1700,1,3.0,2.4,61.0,39.8,72.0,0.0,10,110.0
31311,1,1,8,15,13,57.0,1.0,1600,1,-5.0,0.1,90.0,36.8,16.0,190.0,3,98.10000000000001
31312,1,1,7,11,8,57.0,1.0,1800,1,-15.0,1,80.0,35.3,74.0,0.0,6,108.4
31313,1,1,8,11,6,54.0,1.0,1700,1,3.0,2.2,63.0,39.9,46.0,0.0,9,109.80000000000001
31314,1,1,7,11,10,55.0,1.0,1800,1,-15.0,1.2,78.0,35.1,98.0,0.0,8,108.60000000000001
31315,1,1,9,16,11,57.0,1.0,1200,1,-1.0,1,79.0,34.8,56.0,0.0,9,70.4
31316,1,1,8,15,4,57.0,1.0,1600,1,-5.0,0.5,86.0,37.8,14.0,0.0,8,98.5
31317,1,1,8,11,3,54.0,1.0,1700,1,3.0,-0.3,84.0,37.7,70.0,760.0,1,107.60000000000001
31318,1,1,7,9,5,55.0,1.0,2000,1,-1.0,0.6,96.0,35.4,10.0,110.0,4,121.4
31319,1,1,8,15,6,57.0,1.0,1200,1,2.0,1.6,63.0,37.0,46.0,0.0,12,74.30000000000001
31320,1,1,7,11,1,57.0,1.0,1800,1,-15.0,0.6,85.0,34.7,62.0,190.0,3,108.0
31321,1,1,7,9,1,55.0,1.0,2000,1,-1.0,1.1,92.0,35.7,74.0,76.0,5,121.9
31322,1,1,8,15,12,55.0,1.0,1200,1,2.0,0.5,78.0,35.6,50.0,0.0,6,73.2
31323,1,1,8,11,4,56.0,1.0,1700,1,3.0,0.9,76.0,38.5,72.0,0.0,7,108.5
31324,1,1,9,16,13,55.0,1.0,1200,1,-1.0,0.9,80.0,33.8,68.0,0.0,6,70.30000000000001
31325,1,1,7,11,9,55.0,1.0,1800,1,-15.0,1.8,71.0,36.0,60.0,0.0,10,109.2
31326,1,1,8,15,14,55.0,1.0,1600,1,-5.0,1.4,77.0,39.1,58.0,0.0,13,99.4
31327,1,1,9,16,14,55.0,1.0,1200,1,-1.0,0.5,86.0,34.5,58.0,190.0,3,69.9
31328,1,1,9,16,15,53.0,1.0,1200,1,-1.0,-0.4,93.0,33.7,8.0,760.0,1,69.4
31329,1,1,7,9,4,53.0,1.0,2000,1,-1.0,0.4,97.0,35.4,68.0,300.0,2,121.2
31330,1,1,8,11,2,57.0,1.0,1700,1,3.0,0.7,77.0,38.6,86.0,110.0,4,108.30000000000001
31331,1,1,9,16,1,55.0,1.0,1200,1,-1.0,1.8,67.0,35.1,96.0,0.0,14,71.2
31332,1,1,8,15,11,57.0,1.0,1600,1,-5.0,0.4,87.0,37.7,4.0,0.0,7,98.4
31333,1,1,8,15,1,57.0,1.0,1200,1,2.0,0.8,74.0,36.5,50.0,0.0,9,73.5
31334,1,1,8,15,11,56.0,1.0,1200,1,2.0,2.1,56.0,37.2,92.0,0.0,14,74.80000000000001
31335,1,1,8,15,15,57.0,1.0,1600,1,-5.0,0.2,89.0,37.7,48.0,76.0,5,98.2
31336,1,1,7,9,6,55.0,1.0,2000,1,-1.0,0.6,97.0,34.9,4.0,190.0,3,121.4
31337,1,1,8,15,6,57.0,1.0,1600,1,-5.0,2.9,61.0,41.9,72.0,0.0,15,100.9
31338,1,1,8,15,7,57.0,1.0,1600,1,-5.0,1,81.0,40.0,82.0,0.0,11,99.0
